Key,Time,Type,Scan code
t,0.988,down,20
t,1.083,up,20
y,2.323,down,21
y,2.456,up,21
y,3.763,down,21
y,3.871,up,21
e,4.937,down,18
e,5.052,up,18
s,5.491,down,31
