Key,Time,Type,Scan code
q,2.125,down,30
s,2.205,down,31
q,2.268,up,30
d,2.288,down,32
s,2.322,up,31
d,2.369,up,32
q,3.813,down,30
s,3.890,down,31
q,3.957,up,30
d,3.974,down,32
s,4.004,up,31
d,4.056,up,32
t,7.659,down,20
t,7.807,up,20
e,8.980,down,18
e,9.099,up,18
s,9.346,down,31
s,9.464,up,31
t,10.10,down,20
